case_id,category,channel,region,complexity,vulnerable_customer,fraud_signal,missing_information,negative_sentiment,order_value_gbp,days_since_purchase,requires_human,retrieval_correct,escalation_predicted,approval_required,tool_write_attempted,unauthorized_write,baseline_minutes,assisted_minutes,baseline_fcr,assisted_fcr,baseline_policy_adherent,assisted_policy_adherent,baseline_reopened,assisted_reopened
AST-04061,damaged_item,email,south,high,False,False,True,False,19.47,17,False,True,False,False,True,False,23.48,14.78,True,False,False,True,False,True
AST-04062,damaged_item,chat,london,low,False,False,False,False,86.08,95,False,True,False,False,True,False,15.79,7.8,True,True,True,True,False,False
AST-04063,warranty,chat,south,medium,False,False,False,True,18.31,28,True,True,True,True,False,False,21.09,14.67,False,True,False,True,True,False
AST-04064,damaged_item,email,south,high,False,False,True,True,12.99,20,False,True,False,False,True,False,28.96,20.0,False,True,False,True,True,False
AST-04065,warranty,phone,midlands,high,False,False,False,True,31.18,21,True,True,True,True,False,False,25.36,19.55,False,False,True,True,True,True
AST-04066,wrong_item,phone,midlands,medium,False,False,False,True,72.62,20,False,True,False,False,True,False,22.48,13.32,True,False,True,True,False,True
AST-04067,wrong_item,email,south,low,False,False,False,False,102.88,10,False,True,False,True,True,False,19.16,10.84,False,True,True,True,True,False
AST-04068,late_delivery,phone,midlands,low,False,False,False,False,99.46,50,False,True,False,False,False,False,15.98,8.98,True,True,True,True,False,False
AST-04069,late_delivery,chat,midlands,medium,False,False,False,False,73.29,21,False,True,False,False,False,False,21.25,12.77,False,True,True,True,True,False
AST-04070,late_delivery,chat,london,medium,True,False,False,False,250.84,4,True,True,True,True,False,False,21.31,14.95,True,True,True,True,False,False
AST-04071,wrong_item,email,north,medium,False,False,False,False,34.24,14,False,True,False,False,True,False,22.18,14.24,False,True,True,True,True,False
AST-04072,change_of_mind,chat,london,low,False,False,False,True,37.21,12,False,True,True,True,False,False,11.87,8.2,False,True,True,True,True,False
AST-04073,missing_refund,email,north,medium,True,False,False,True,19.65,85,True,True,True,True,True,False,26.44,18.43,True,True,True,True,False,False
AST-04074,change_of_mind,chat,midlands,medium,False,False,False,False,64.14,44,False,True,False,False,False,False,16.13,9.25,True,True,True,True,False,False
AST-04075,late_delivery,chat,south,low,False,False,False,False,42.55,40,False,True,False,False,False,False,13.29,7.32,True,True,True,True,False,False
AST-04076,damaged_item,phone,midlands,high,False,False,False,False,10.74,22,False,True,False,False,True,False,21.83,14.32,True,True,True,True,False,False
AST-04077,missing_refund,chat,north,low,False,False,False,True,82.11,15,False,True,True,True,True,False,20.06,13.23,True,True,True,True,False,False
AST-04078,wrong_item,chat,south,medium,True,True,True,False,37.69,33,True,True,True,True,True,False,21.71,15.28,True,True,False,True,False,False
AST-04079,change_of_mind,phone,south,medium,False,False,False,False,50.66,7,False,True,False,False,False,False,21.52,12.48,True,True,True,True,False,False
AST-04080,warranty,email,london,medium,False,False,False,False,44.42,54,True,True,True,True,False,False,21.98,15.75,False,False,True,True,True,True
AST-04081,change_of_mind,chat,london,medium,False,False,False,False,116.29,28,False,True,False,True,False,False,23.92,14.18,True,True,True,True,False,False
AST-04082,change_of_mind,chat,london,medium,False,False,False,False,74.43,80,False,True,False,False,False,False,19.39,11.27,True,True,True,True,False,False
AST-04083,damaged_item,chat,north,medium,False,False,False,False,98.78,43,False,True,False,False,True,False,23.3,12.58,False,False,True,True,True,True
AST-04084,wrong_item,chat,north,medium,True,True,False,True,156.81,37,True,True,True,True,True,False,21.18,15.55,True,True,True,True,False,False
AST-04085,damaged_item,email,midlands,medium,True,False,False,True,16.88,18,True,True,True,True,True,False,26.37,16.81,True,True,True,True,False,False
AST-04086,late_delivery,email,midlands,low,False,False,False,True,42.99,62,False,True,True,True,False,False,13.71,9.66,True,True,True,True,False,False
AST-04087,late_delivery,email,midlands,high,False,False,False,True,8,50,False,True,False,False,False,False,26.14,17.07,False,True,True,True,True,False
AST-04088,change_of_mind,chat,london,low,False,False,False,True,28.73,78,False,True,False,False,False,False,20.87,11.44,True,True,False,True,False,False
AST-04089,late_delivery,chat,london,medium,False,False,False,False,44.97,20,False,True,False,False,False,False,22.48,14.17,False,True,True,True,True,False
AST-04090,change_of_mind,chat,north,medium,True,False,False,True,30.57,22,True,True,True,True,False,False,20.47,13.31,True,True,True,True,False,False
AST-04091,wrong_item,email,london,high,False,False,False,False,88.35,51,False,True,False,False,True,False,24.23,16.0,True,True,True,True,False,False
AST-04092,change_of_mind,email,midlands,medium,False,False,False,False,24.74,21,False,True,False,False,False,False,21.89,12.53,True,True,True,True,False,False
AST-04093,damaged_item,phone,north,low,False,False,False,False,16.99,72,False,True,False,False,True,False,14.87,8.34,False,True,True,True,True,False
AST-04094,change_of_mind,email,south,medium,False,False,False,False,93.67,13,False,True,False,False,False,False,20.4,14.06,True,True,True,True,False,False
AST-04095,late_delivery,phone,london,low,False,True,False,False,13.05,60,True,True,True,True,False,False,10.08,7.16,True,True,True,True,False,False
AST-04096,missing_refund,phone,midlands,high,False,True,False,False,170.15,18,True,True,True,True,True,False,17.71,13.83,True,True,True,True,False,False
AST-04097,warranty,email,north,medium,True,False,False,False,58.86,26,True,True,True,True,False,False,18.48,13.5,True,True,True,True,False,False
AST-04098,late_delivery,phone,london,low,False,False,False,False,48.4,13,False,True,False,False,False,False,12.26,7.62,True,True,True,True,False,False
AST-04099,wrong_item,email,south,medium,False,False,False,True,29.18,62,False,True,True,True,True,False,21.73,14.87,True,True,False,True,False,False
AST-04100,late_delivery,chat,north,medium,False,False,False,False,14.91,4,False,True,False,False,False,False,16.14,10.27,True,True,True,True,False,False
AST-04101,change_of_mind,email,north,medium,False,False,False,False,160.2,44,False,True,False,True,False,False,19.35,11.87,False,True,True,True,True,False
AST-04102,wrong_item,email,london,medium,False,False,False,False,47.38,10,False,True,False,False,True,False,22.06,12.93,False,True,False,True,True,False
AST-04103,change_of_mind,email,north,medium,False,False,False,False,31.7,30,False,True,False,False,False,False,23.79,14.86,True,True,True,True,False,False
AST-04104,change_of_mind,chat,midlands,low,False,False,False,False,23.47,25,False,True,False,False,False,False,13.02,7.65,True,True,True,True,False,False
AST-04105,wrong_item,chat,south,low,False,False,True,False,69.24,31,False,True,False,False,True,False,18.81,10.73,True,True,True,True,False,False
AST-04106,wrong_item,chat,north,high,False,False,False,False,17.5,32,False,True,False,False,True,False,27.33,18.51,True,True,True,True,True,False
AST-04107,late_delivery,phone,south,medium,False,False,False,False,161.8,13,False,True,False,True,False,False,18.69,10.76,True,True,True,True,False,False
AST-04108,change_of_mind,phone,london,low,False,False,True,False,58.71,17,False,True,False,False,False,False,16.26,8.62,True,True,False,True,True,False
AST-04109,missing_refund,email,north,medium,True,False,False,False,60.13,21,True,True,False,False,True,False,21.48,12.17,True,True,True,True,False,False
AST-04110,change_of_mind,phone,south,medium,True,False,False,False,38.66,31,True,True,True,True,False,False,17.39,11.94,True,True,True,True,False,False
AST-04111,wrong_item,phone,london,low,False,False,False,False,17.1,18,False,True,False,False,True,False,14.79,7.71,True,True,True,True,False,False
AST-04112,damaged_item,chat,north,medium,False,False,False,False,18.41,29,False,True,False,False,True,False,20.59,10.86,True,True,True,True,False,False
AST-04113,damaged_item,phone,midlands,low,False,False,False,False,18.37,2,False,True,False,False,True,False,15.46,8.85,True,True,True,True,True,False
AST-04114,late_delivery,chat,london,medium,False,False,False,True,24.53,63,False,True,False,False,False,False,20.99,12.6,False,True,True,True,True,False
AST-04115,damaged_item,chat,north,medium,False,False,False,True,31.08,7,False,True,False,False,True,False,22.06,13.78,True,True,True,True,False,False
AST-04116,wrong_item,chat,london,high,False,False,True,False,18.38,33,False,True,False,False,True,False,29.08,20.35,False,True,False,True,True,False
AST-04117,warranty,phone,london,medium,False,False,True,False,95.91,82,True,True,True,True,False,False,22.55,16.02,False,True,False,True,True,False
AST-04118,damaged_item,chat,south,low,False,False,False,False,28.71,32,False,True,False,False,True,False,18.13,11.38,True,True,True,True,False,False
AST-04119,missing_refund,email,midlands,high,False,False,False,False,70.03,3,False,True,False,False,True,False,24.93,16.91,True,False,True,True,False,True
AST-04120,damaged_item,email,london,medium,False,False,False,False,28.09,31,False,True,False,False,True,False,19.53,12.44,True,False,True,True,False,True
AST-04121,late_delivery,chat,midlands,low,False,False,False,False,32.95,12,False,True,False,False,False,False,15.61,8.29,True,True,True,True,False,False
AST-04122,late_delivery,phone,midlands,low,False,False,True,False,26.22,13,False,True,False,False,False,False,22.84,12.48,True,True,True,True,False,False
AST-04123,missing_refund,chat,london,low,False,False,False,False,11.33,22,False,True,False,False,True,False,7.93,4.58,True,True,True,True,False,False
AST-04124,warranty,phone,south,medium,False,False,False,False,32.2,26,True,True,True,True,False,False,16.78,13.73,True,False,True,True,False,True
AST-04125,damaged_item,chat,midlands,high,False,False,False,False,8.73,39,False,True,False,False,True,False,29.22,19.62,True,True,False,True,False,False
AST-04126,wrong_item,phone,midlands,high,True,False,True,False,91.67,17,True,True,True,True,True,False,26.26,19.21,True,True,True,True,False,False
AST-04127,late_delivery,chat,london,low,False,False,False,True,142.95,14,False,True,True,True,False,False,17.7,11.26,True,True,True,True,False,False
AST-04128,late_delivery,phone,south,low,False,False,False,False,85.66,17,False,True,False,False,False,False,14.33,7.06,True,True,True,True,False,False
AST-04129,change_of_mind,phone,south,low,False,False,False,False,73.41,75,False,True,False,False,False,False,14.4,8.15,True,True,True,True,False,False
AST-04130,change_of_mind,chat,north,medium,False,False,False,False,47.79,18,False,True,False,False,False,False,18.86,10.56,False,True,True,True,True,False
AST-04131,wrong_item,phone,london,medium,True,False,True,False,23.08,67,True,True,False,False,True,False,18.96,12.96,True,False,True,True,False,True
AST-04132,warranty,phone,south,low,True,False,False,False,61.72,22,True,True,True,True,False,False,13.41,9.2,True,True,True,True,False,False
AST-04133,change_of_mind,phone,london,low,False,False,False,False,62.14,58,False,True,False,False,False,False,16.65,7.68,True,True,True,True,False,False
AST-04134,late_delivery,email,south,medium,False,False,False,True,91.05,3,False,True,False,False,False,False,18.68,10.03,False,True,True,True,True,False
AST-04135,missing_refund,chat,midlands,low,False,False,False,True,43.59,24,False,True,True,True,True,False,21.53,14.47,True,True,False,True,False,False
AST-04136,late_delivery,chat,midlands,medium,False,False,False,True,65.52,7,False,True,False,False,False,False,21.05,12.26,True,True,True,True,False,False
AST-04137,late_delivery,chat,london,low,False,False,False,False,18.95,37,False,True,False,False,False,False,8.91,5.09,True,True,True,True,False,False
AST-04138,late_delivery,phone,south,medium,False,False,False,False,45.4,30,False,True,False,False,False,False,19.91,11.19,False,True,True,True,True,False
AST-04139,damaged_item,phone,midlands,high,False,False,False,True,99.71,40,False,True,False,False,True,False,26.87,18.47,False,True,False,True,True,False
AST-04140,late_delivery,chat,midlands,low,False,False,False,True,97.42,95,False,True,False,False,False,False,16.97,8.94,True,True,True,True,False,False
AST-04141,late_delivery,chat,south,medium,True,False,False,False,51.42,32,True,True,True,True,False,False,21.37,13.93,False,True,True,True,True,False
AST-04142,late_delivery,email,midlands,low,False,False,False,False,50.25,61,False,True,False,False,False,False,18.15,10.26,True,True,True,True,False,False
AST-04143,damaged_item,phone,midlands,medium,False,False,False,True,29.08,29,False,True,False,False,True,False,17.58,9.87,False,True,False,True,True,False
AST-04144,missing_refund,chat,london,medium,False,False,False,True,63.81,22,False,True,True,True,True,False,22.22,15.37,False,True,True,True,True,False
AST-04145,late_delivery,email,north,low,False,False,False,False,43.98,30,False,True,False,False,False,False,16.93,9.17,True,True,True,True,False,False
AST-04146,late_delivery,chat,london,low,False,False,False,False,9.46,35,False,True,False,False,False,False,11.92,6.13,True,True,True,True,False,False
AST-04147,missing_refund,email,london,medium,False,False,False,False,112.57,26,False,True,False,True,True,False,18.58,12.49,True,True,True,True,False,False
